experiment,population,head,target,horizon_min,event_class,split,n_samples,n_positive,n_days,decision_threshold,metric,value,ci95_low,ci95_high,instrument,coverage_group,kind,units
E2,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,13771,2868,159,0.482,Brier_raw,0.204073,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,13771,2868,159,0.482,BSS_raw,-0.237634,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,13771,2868,159,0.482,Brier_calibrated,0.132493,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,13771,2868,159,0.482,BSS_calibrated,0.196476,0.1582,0.2318,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,ROC_AUC,0.617549,0.5731,0.6617,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,TSS,0.224601,0.1788,0.2693,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,POD_recall,0.341858,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,precision,0.566485,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,F1,0.426397,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,false_alarm_ratio,0.433515,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,false_positive_rate,0.117257,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,HSS,0.252191,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,frequency_bias,0.603473,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,accuracy,0.715344,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,TP,1457.0,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,FP,1115.0,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,FN,2805.0,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,TN,8394.0,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,Brier_raw,0.248499,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,BSS_raw,-0.162805,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,Brier_calibrated,0.189313,,,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,13771,4262,159,0.558,BSS_calibrated,0.114145,0.0829,0.1403,HEL1OS,90-<100%,,
E2,HEL1OS input coverage 90-<100%,,,0,,test,13771,,159,,MAE,0.319598,0.2963,0.3454,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,0,,test,13771,,159,,RMSE,0.359595,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,0,,test,13771,,159,,bias,0.318718,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,0,,test,13771,,159,,correlation,0.902226,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,1,,test,13764,,159,,MAE,0.307037,0.2837,0.3326,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,1,,test,13764,,159,,RMSE,0.348738,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,1,,test,13764,,159,,bias,0.305451,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,1,,test,13764,,159,,correlation,0.903378,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,5,,test,13759,,159,,MAE,0.316344,0.2932,0.3416,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,5,,test,13759,,159,,RMSE,0.358816,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,5,,test,13759,,159,,bias,0.311014,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,5,,test,13759,,159,,correlation,0.888156,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,15,,test,13754,,159,,MAE,0.337911,0.3136,0.3644,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,15,,test,13754,,159,,RMSE,0.384601,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,15,,test,13754,,159,,bias,0.319157,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,15,,test,13754,,159,,correlation,0.833581,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,30,,test,13750,,159,,MAE,0.340398,0.3151,0.3663,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,30,,test,13750,,159,,RMSE,0.392198,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,30,,test,13750,,159,,bias,0.308067,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,30,,test,13750,,159,,correlation,0.780126,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,60,,test,13748,,159,,MAE,0.356153,0.3305,0.3822,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,60,,test,13748,,159,,RMSE,0.411747,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,60,,test,13748,,159,,bias,0.309175,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 90-<100%,,,60,,test,13748,,159,,correlation,0.71725,,,HEL1OS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,ROC_AUC,0.91721,0.9103,0.9235,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,TSS,0.721241,0.7017,0.7404,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,POD_recall,0.79835,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,precision,0.472337,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,F1,0.593522,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,false_alarm_ratio,0.527663,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,false_positive_rate,0.077108,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,HSS,0.548361,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,frequency_bias,1.690211,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,accuracy,0.912981,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,TP,6386.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,FP,7134.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,FN,1613.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,TN,85385.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,Brier_raw,0.080728,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,BSS_raw,-0.102167,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,Brier_calibrated,0.03726,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,100518,7999,170,0.38,BSS_calibrated,0.4913,0.4666,0.5149,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,ROC_AUC,0.75976,0.7486,0.7709,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,TSS,0.44182,0.4219,0.4607,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,POD_recall,0.518067,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,precision,0.515643,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,F1,0.516852,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,false_alarm_ratio,0.484357,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,false_positive_rate,0.076247,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,HSS,0.440946,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,frequency_bias,1.0047,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,accuracy,0.8688,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,TP,7054.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,FP,6626.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,FN,6562.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,TN,80276.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,Brier_raw,0.165568,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,BSS_raw,-0.41379,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,Brier_calibrated,0.084542,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,100518,13616,170,0.446,BSS_calibrated,0.278097,0.2607,0.2955,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,ROC_AUC,0.685064,0.669,0.6992,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,TSS,0.33315,0.314,0.3506,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,POD_recall,0.420996,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,precision,0.521323,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,F1,0.465819,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,false_alarm_ratio,0.478677,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,false_positive_rate,0.087846,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,HSS,0.359912,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,frequency_bias,0.807554,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,accuracy,0.821206,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,TP,7836.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,FP,7195.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,FN,10777.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,TN,74710.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,Brier_raw,0.203566,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,BSS_raw,-0.349165,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,Brier_calibrated,0.12253,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,100518,18613,170,0.482,BSS_calibrated,0.187912,0.1709,0.2028,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,ROC_AUC,0.609556,0.5919,0.6264,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,TSS,0.232846,0.212,0.2507,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,POD_recall,0.346647,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,precision,0.528503,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,F1,0.41868,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,false_alarm_ratio,0.471497,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,false_positive_rate,0.113801,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,HSS,0.261254,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,frequency_bias,0.655904,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,accuracy,0.741061,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,TP,9373.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,FP,8362.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,FN,17666.0,,,HEL1OS,100%,,
E2,HEL1OS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,100518,27039,170,0.558,TN,65117.0,,,HEL1OS,100%,,
